bairro,tipo_imovel,area_construida,area_terreno,quartos,banheiros,preco
Centro,Terreno,0,1034,0,0,1360330
Centro,Casa,360,458,2,1,1363716
Chácaras Reunidas Igarapés,Casa,371,245,4,4,1364909
Centro,Casa,252,318,3,3,1366696
Centro,Casa,259,697,3,2,1368620
Jardim Santa Maria,Casa,352,534,6,3,1373504
Chácaras Reunidas Igarapés,Casa,392,583,2,2,1373568
Jardim Santa Maria,Casa,363,457,4,2,1373955
Jardim Santa Maria,Casa,330,734,3,2,1374780
Centro,Casa,334,658,2,1,1375462
Jardim Santa Maria,Casa,339,788,4,2,1376001
Chácaras Reunidas Igarapés,Casa,381,641,3,2,1377315
Jardim Santa Maria,Casa,372,231,4,1,1377888
Centro,Casa,270,499,3,1,1378930
Chácaras Reunidas Igarapés,Casa,394,229,4,4,1382940
Jardim Santa Maria,Casa,386,607,3,3,1384196
Centro,Casa,332,304,3,2,1385552
Jardim Santa Maria,Casa,369,425,4,2,1386702
Jardim Santa Maria,Casa,288,753,3,3,1387296
Jardim Santa Maria,Casa,274,471,3,4,1387810
Jardim Santa Maria,Casa,337,800,3,3,1389788
Jardim Santa Maria,Casa,360,319,6,1,1391040
Centro,Casa,348,247,3,1,1393896
Centro,Casa,370,737,3,4,1394789
Centro,Apartamento,177,0,2,1,1395945
Centro,Casa,262,653,4,4,1398032
Jardim Santa Maria,Casa,360,218,6,1,1398240
Chácaras Reunidas Igarapés,Casa,385,253,3,1,1399090
Jardim Santa Maria,Casa,332,440,4,2,1406020
Centro,Casa,329,772,2,1,1408597
Chácaras Reunidas Igarapés,Casa,363,604,4,3,1413159
Centro,Casa,255,171,2,2,1415224
Chácaras Reunidas Igarapés,Casa,366,691,5,2,1416054
Chácaras Reunidas Igarapés,Casa,388,373,4,2,1416200
Centro,Casa,230,734,3,2,1417720
Jardim Santa Maria,Casa,296,652,3,3,1419320
Centro,Casa,316,502,3,2,1419803
Jardim Santa Maria,Casa,266,578,3,2,1420174
Centro,Casa,315,750,3,2,1420382
Chácaras Reunidas Igarapés,Casa,302,589,3,2,1423024
Centro,Casa,300,609,4,1,1427265
Chácaras Reunidas Igarapés,Casa,386,598,2,4,1427428
Chácaras Reunidas Igarapés,Casa,331,706,2,2,1429258
Centro,Casa,396,763,5,1,1429500
Jardim Santa Maria,Casa,343,240,3,1,1432368
Centro,Casa,257,572,3,2,1435190
Chácaras Reunidas Igarapés,Casa,283,526,4,2,1437357
Jardim Santa Maria,Casa,264,403,2,2,1437480
Chácaras Reunidas Igarapés,Casa,304,653,4,3,1440656
Chácaras Reunidas Igarapés,Terreno,0,1196,0,0,1442376
Chácaras Reunidas Igarapés,Casa,281,163,2,2,1443216
Centro,Casa,362,632,4,4,1443728
Chácaras Reunidas Igarapés,Casa,292,559,3,2,1448320
Chácaras Reunidas Igarapés,Casa,297,626,3,1,1453815
Jardim Santa Maria,Casa,324,765,5,2,1458000
Centro,Casa,362,664,3,3,1463710
Chácaras Reunidas Igarapés,Terreno,0,1087,0,0,1465276
Chácaras Reunidas Igarapés,Casa,368,377,4,2,1469792
Jardim Santa Maria,Casa,306,447,5,2,1476450
Chácaras Reunidas Igarapés,Casa,300,337,5,2,1478700
Chácaras Reunidas Igarapés,Casa,304,660,6,2,1479568
Centro,Casa,241,341,3,3,1481366
Jardim Santa Maria,Casa,372,331,3,2,1482420
Chácaras Reunidas Igarapés,Casa,355,386,2,2,1488515
Jardim Santa Maria,Terreno,0,1074,0,0,1488564
Centro,Casa,397,768,5,2,1491092
Chácaras Reunidas Igarapés,Casa,326,322,3,3,1494710
Chácaras Reunidas Igarapés,Casa,291,322,4,1,1498650
Centro,Casa,266,493,3,3,1510840
Jardim Santa Maria,Casa,280,596,3,2,1513960
Chácaras Reunidas Igarapés,Casa,331,190,4,1,1517304
Centro,Casa,307,441,3,3,1517761
Centro,Casa,264,238,5,1,1522250
Centro,Casa,298,339,3,2,1522273
Centro,Casa,306,440,5,2,1529005
Jardim Santa Maria,Casa,390,323,3,2,1531530
Centro,Casa,361,750,4,2,1538961
Centro,Casa,305,657,5,2,1542598
Centro,Casa,316,197,5,2,1542632
Chácaras Reunidas Igarapés,Casa,326,388,2,3,1544262
Centro,Casa,363,233,3,2,1547487
Centro,Casa,362,188,5,3,1547803
Centro,Casa,327,629,3,2,1551206
Jardim Santa Maria,Casa,379,346,3,3,1551247
Jardim Santa Maria,Casa,288,621,2,2,1551456
Jardim Santa Maria,Casa,309,360,3,2,1554270
Centro,Casa,315,528,3,2,1558761
Centro,Casa,302,501,2,3,1562849
Chácaras Reunidas Igarapés,Casa,366,337,2,3,1566114
Jardim Santa Maria,Casa,294,622,5,2,1567020
Jardim Santa Maria,Casa,345,751,3,3,1567335
Chácaras Reunidas Igarapés,Casa,293,787,3,2,1580442
Centro,Casa,255,651,2,1,1581790
Jardim Santa Maria,Casa,340,716,3,2,1582700
Jardim Santa Maria,Casa,293,409,3,2,1590111
Jardim Santa Maria,Casa,317,251,3,2,1595461
Centro,Casa,336,482,3,4,1596991
Jardim Santa Maria,Casa,340,386,3,3,1599360
Chácaras Reunidas Igarapés,Casa,377,249,3,3,1601873
Jardim Santa Maria,Casa,378,651,5,2,1608768
Centro,Casa,349,643,5,3,1609012
Jardim Santa Maria,Terreno,0,1171,0,0,1615980
Jardim Santa Maria,Casa,383,691,2,2,1617792
Chácaras Reunidas Igarapés,Casa,312,712,2,2,1619592
Chácaras Reunidas Igarapés,Casa,358,244,4,2,1623888
Centro,Casa,389,222,2,1,1628353
Jardim Santa Maria,Casa,361,601,3,2,1650131
Centro,Casa,317,537,5,1,1650317
Centro,Casa,302,657,3,1,1656273
Centro,Casa,323,505,3,3,1659267
Centro,Casa,267,799,4,3,1669430
Chácaras Reunidas Igarapés,Casa,344,679,3,3,1670808
Centro,Terreno,0,1064,0,0,1671437
Chácaras Reunidas Igarapés,Casa,344,155,2,1,1674936
Jardim Santa Maria,Casa,312,738,2,2,1676064
Jardim Santa Maria,Casa,308,694,3,2,1684760
Centro,Casa,287,250,4,3,1685895
Centro,Casa,294,509,4,1,1688133
Jardim Santa Maria,Casa,367,154,2,2,1692604
Chácaras Reunidas Igarapés,Casa,400,732,3,2,1698800
Chácaras Reunidas Igarapés,Casa,374,269,2,2,1702822
Chácaras Reunidas Igarapés,Casa,380,239,4,4,1707340
Chácaras Reunidas Igarapés,Casa,352,687,2,1,1712832
Centro,Casa,368,606,4,1,1713113
Chácaras Reunidas Igarapés,Casa,344,681,5,2,1717936
Centro,Casa,297,266,2,2,1742588
Centro,Terreno,0,1166,0,0,1749874
Jardim Santa Maria,Casa,362,441,3,3,1756786
Centro,Casa,376,455,4,2,1760300
Jardim Santa Maria,Casa,337,458,2,2,1762510
Centro,Casa,391,327,2,2,1762627
Jardim Santa Maria,Casa,351,325,2,2,1767636
Centro,Casa,291,260,4,2,1772641
Centro,Casa,301,272,4,3,1776787
Chácaras Reunidas Igarapés,Casa,356,245,3,2,1777508
Jardim Santa Maria,Casa,359,734,3,3,1779204
Jardim Santa Maria,Casa,359,362,5,2,1783512
Jardim Santa Maria,Casa,354,707,4,2,1785222
Jardim Santa Maria,Casa,367,285,3,3,1788024
Chácaras Reunidas Igarapés,Casa,338,350,3,2,1791400
Centro,Casa,371,475,4,3,1794063
Jardim Santa Maria,Casa,330,389,4,2,1800480
Jardim Santa Maria,Casa,391,385,4,2,1802510
Chácaras Reunidas Igarapés,Casa,398,176,5,3,1803736
Jardim Santa Maria,Casa,368,526,4,4,1804304
Centro,Casa,355,190,2,4,1806097
Chácaras Reunidas Igarapés,Casa,360,622,5,3,1811520
Chácaras Reunidas Igarapés,Casa,335,673,3,4,1822400
Chácaras Reunidas Igarapés,Casa,392,401,3,3,1826720
Jardim Santa Maria,Casa,370,749,2,3,1834090
Jardim Santa Maria,Casa,396,490,5,3,1834272
Centro,Casa,324,473,3,2,1839526
Centro,Terreno,0,1127,0,0,1841687
Jardim Santa Maria,Casa,356,796,5,1,1846928
Centro,Casa,336,159,2,2,1853947
Chácaras Reunidas Igarapés,Casa,352,189,4,2,1862080
Chácaras Reunidas Igarapés,Casa,382,191,3,2,1871800
Jardim Santa Maria,Casa,390,299,3,2,1873560
Centro,Casa,385,242,2,4,1874603
Chácaras Reunidas Igarapés,Casa,392,310,3,2,1874936
Centro,Casa,358,622,2,3,1877763
Centro,Casa,358,172,3,1,1883939
Centro,Casa,376,649,4,2,1895641
Centro,Casa,337,776,3,2,1900545
Chácaras Reunidas Igarapés,Casa,397,449,4,2,1909570
Chácaras Reunidas Igarapés,Casa,382,205,3,2,1913820
Centro,Casa,400,771,3,2,1930159
Chácaras Reunidas Igarapés,Casa,354,718,3,1,1930362
Centro,Casa,397,409,4,2,1936228
Centro,Casa,327,313,2,2,1939665
Centro,Casa,334,438,4,2,1944314
Centro,Casa,338,309,3,2,1946609
Centro,Casa,324,798,2,3,1953169
Jardim Santa Maria,Casa,360,365,2,1,1974600
Jardim Santa Maria,Casa,395,617,4,1,1985270
Jardim Santa Maria,Casa,370,752,4,2,1995780
Chácaras Reunidas Igarapés,Casa,371,716,2,3,2010078
Centro,Casa,399,640,4,1,2019398
Chácaras Reunidas Igarapés,Casa,393,605,2,3,2032203
Centro,Casa,395,658,2,2,2039128
Centro,Casa,351,405,3,4,2044890
Jardim Santa Maria,Casa,399,342,3,2,2046072
Centro,Casa,354,217,4,2,2049341
Chácaras Reunidas Igarapés,Casa,399,786,4,2,2050461
Centro,Casa,397,755,4,1,2060410
Jardim Santa Maria,Casa,383,280,2,2,2078924
Centro,Casa,377,625,2,3,2081473
Centro,Casa,390,684,5,2,2095840
Jardim Santa Maria,Casa,394,752,3,2,2104748
Centro,Casa,370,449,2,3,2120266
Centro,Casa,337,408,4,2,2122223
Centro,Casa,364,387,3,2,2142394
Centro,Casa,364,688,3,2,2157464
Centro,Casa,345,290,3,3,2178554
Centro,Casa,350,324,3,1,2197650
Centro,Casa,383,675,3,3,2214582
Centro,Casa,400,264,6,3,2222720
Centro,Casa,359,445,4,1,2259115
Centro,Casa,387,176,3,3,2270645
Centro,Casa,372,420,6,2,2280174
Centro,Casa,366,432,3,3,2296430
Centro,Casa,396,179,3,2,2349864
Centro,Casa,392,539,2,2,2350020
Centro,Casa,395,391,5,3,2412521
