bairro,tipo_imovel,area_construida,area_terreno,quartos,banheiros,preco
Jardim Nova Esperança,Casa,340,1200,5,4,1118348
Residencial Terras de São José,Casa,169,634,5,3,1122657
Clube de Campo,Casa,128,204,4,3,1123812
Condomínio Portal de Jacareí,Casa,159,317,4,3,1124647
Jardim Flórida,Casa,281,946,4,4,1132298
Residencial Villa Lobos,Casa,163,430,3,2,1135786
Vila Nossa Senhora Aparecida,Casa,247,530,4,4,1135894
Jardim Bela Vista,Casa,328,658,5,3,1137258
Jardim São José,Casa,337,505,4,3,1144038
Vila Branca,Casa,197,579,3,3,1144641
Jardim do Lago,Casa,164,393,4,2,1144797
Parque dos Príncipes,Casa,157,505,4,2,1145959
Parque dos Príncipes,Apartamento,167,0,4,4,1146688
Chácaras Reunidas Igarapés,Casa,347,561,5,3,1147300
Parque Residencial Flamboyant,Casa,316,774,4,4,1148475
Parque dos Príncipes,Casa,186,446,5,3,1151241
Jardim América,Casa,268,664,6,3,1153054
Parque dos Príncipes,Casa,176,618,4,2,1155153
Centro,Casa,164,367,3,2,1155742
Parque dos Príncipes,Apartamento,155,0,3,3,1157664
Clube de Campo,Apartamento,123,0,3,3,1158008
Jardim América,Apartamento,172,0,5,3,1159108
Centro,Casa,224,575,5,2,1159520
Centro,Casa,229,411,4,2,1160581
Residencial Terras de São José,Apartamento,120,0,3,2,1160640
Jardim Alvorada,Casa,323,1005,6,3,1162856
Sunset Garden,Casa,141,554,4,3,1165489
Parque dos Príncipes,Casa,302,784,6,3,1165610
Residencial Villa Lobos,Casa,148,526,4,2,1166586
Jardim Alvorada,Casa,221,874,4,2,1167599
Cidade Salvador,Casa,286,724,6,4,1172622
Residencial Terras de São José,Apartamento,139,0,4,3,1173646
Parque Imperial,Apartamento,173,0,3,3,1174531
Parque Imperial,Casa,201,591,4,3,1175522
Sunset Garden,Apartamento,130,0,4,3,1176656
Cidade Salvador,Casa,272,970,6,3,1177590
Jardim das Indústrias,Casa,292,727,5,4,1178356
Jardim Califórnia,Casa,169,622,5,4,1179610
Vila Formosa,Casa,346,1001,5,3,1182433
Parque Imperial,Casa,239,619,5,3,1183744
Jardim Flórida,Casa,277,835,4,3,1186309
Condomínio Portal de Jacareí,Casa,167,616,5,4,1188794
Vila São Jorge,Casa,343,904,5,3,1189535
Residencial Villa Lobos,Casa,250,555,5,3,1190882
Parque Residencial Flamboyant,Casa,247,975,6,3,1191164
Residencial Villa Lobos,Casa,160,337,5,3,1193236
Jardim Santa Maria,Casa,257,513,4,3,1193973
Jardim do Lago,Casa,243,663,4,3,1196689
Jardim Bela Vista,Casa,231,605,6,2,1199345
Vila Zezinho,Casa,302,669,4,2,1200863
Jardim Bela Vista,Casa,236,728,6,2,1202540
Jardim Primavera,Casa,306,788,4,3,1203353
Vila Santa Isabel,Casa,297,914,4,4,1205766
Vila Industrial,Casa,266,921,6,2,1207500
Residencial Terras de São José,Casa,150,434,3,3,1211586
Jardim América,Casa,171,661,4,3,1213036
Jardim Califórnia,Apartamento,179,0,4,3,1214873
Condomínio Portal de Jacareí,Apartamento,174,0,3,3,1221132
Vila Machado,Casa,346,974,4,3,1221168
Vila Nossa Senhora Aparecida,Casa,295,1154,5,3,1222365
Residencial Villa Lobos,Casa,167,604,4,4,1222643
Jardim do Lago,Apartamento,160,0,3,2,1223640
Sunset Garden,Apartamento,130,0,4,2,1223664
Jardim Paraíba,Casa,326,1091,4,3,1227685
Residencial Terras de São José,Casa,281,422,6,4,1229838
Vila São Paulo,Casa,312,821,4,3,1230803
Jardim Califórnia,Casa,242,783,4,3,1232016
Jardim Califórnia,Casa,304,769,4,3,1233650
Jardim Bela Vista,Casa,319,964,4,3,1233794
Residencial Terras de São José,Casa,150,522,3,2,1234791
Vila Santa Isabel,Casa,273,833,4,2,1235162
Jardim do Lago,Casa,220,540,5,2,1237032
Condomínio Portal de Jacareí,Casa,230,386,5,3,1238592
Vila Machado,Casa,235,688,4,3,1239085
Jardim Flórida,Casa,300,481,4,3,1239332
Jardim Panorama,Casa,334,561,5,2,1240626
Parque Meia Lua,Casa,326,671,4,3,1241561
Parque Imperial,Casa,285,1049,5,2,1241746
Jardim Califórnia,Casa,162,546,4,4,1243044
Sunset Garden,Casa,185,277,5,3,1243835
Jardim Flórida,Casa,334,554,4,2,1246615
Centro,Casa,201,729,4,4,1246717
Residencial Villa Lobos,Terreno,0,774,0,0,1249390
Vila Branca,Casa,335,521,6,2,1250350
Vila São Paulo,Casa,296,692,6,3,1252434
Condomínio Portal de Jacareí,Casa,195,628,4,3,1252531
Vila Santa Isabel,Casa,323,1104,4,3,1253002
Clube de Campo,Apartamento,128,0,4,3,1257260
Jardim Primavera,Casa,299,1079,5,3,1260441
Jardim Califórnia,Casa,197,635,4,2,1261768
Jardim das Oliveiras,Casa,287,821,6,2,1262077
Residencial Villa Lobos,Casa,143,543,4,2,1262675
Chácaras Reunidas Igarapés,Casa,335,651,4,3,1263360
Condomínio Portal de Jacareí,Casa,189,725,5,3,1264118
Jardim Bela Vista,Casa,323,896,4,4,1265909
Condomínio Portal de Jacareí,Casa,140,490,3,3,1267227
Vila São Jorge,Casa,297,587,5,4,1268513
Sunset Garden,Casa,162,480,4,4,1269264
Jardim São José,Casa,308,672,4,4,1273980
Clube de Campo,Casa,180,607,4,2,1276522
Parque Meia Lua,Casa,256,880,6,3,1276863
Jardim Bela Vista,Casa,313,1117,4,2,1277474
Vila São Paulo,Casa,264,991,5,3,1277950
Residencial Villa Lobos,Casa,244,797,5,3,1278529
Vila Formosa,Casa,333,849,5,3,1279804
Parque Residencial Flamboyant,Casa,270,1010,4,2,1283808
Vila Machado,Casa,327,627,4,2,1286072
Residencial Villa Lobos,Casa,240,759,5,4,1286279
Residencial Villa Lobos,Casa,241,632,4,3,1288810
Vila Zezinho,Casa,336,840,5,4,1289433
Sunset Garden,Casa,172,501,3,3,1290664
Condomínio Portal de Jacareí,Apartamento,173,0,3,2,1291375
Chácaras Reunidas Igarapés,Casa,334,781,5,3,1292035
Parque dos Príncipes,Casa,197,536,3,3,1294408
Vila Branca,Casa,209,775,5,2,1295338
Vila Machado,Casa,285,882,4,3,1295592
Jardim Bela Vista,Casa,324,536,4,4,1299679
Jardim Califórnia,Casa,303,801,5,2,1300556
Residencial Terras de São José,Casa,150,556,3,2,1300998
Jardim América,Casa,215,730,4,3,1302363
Centro,Casa,197,666,4,3,1302383
Cidade Salvador,Casa,316,849,5,4,1302678
Jardim Bela Vista,Casa,279,828,5,3,1302812
Residencial Terras de São José,Casa,155,617,4,3,1303938
Sunset Garden,Casa,156,510,4,4,1305340
Residencial Terras de São José,Apartamento,146,0,5,3,1305897
Jardim do Lago,Casa,240,713,6,2,1308707
Parque Imperial,Casa,249,390,6,3,1309687
Cidade Salvador,Casa,253,823,6,3,1312087
Condomínio Portal de Jacareí,Casa,188,576,4,2,1312534
Jardim Alvorada,Casa,346,1074,6,3,1312835
Parque Residencial Flamboyant,Casa,275,758,6,3,1314044
Jardim América,Casa,209,581,4,4,1315866
Centro,Casa,291,1152,6,4,1316842
Vila São Jorge,Casa,265,538,6,4,1317280
Centro,Terreno,0,944,0,0,1318060
Condomínio Portal de Jacareí,Casa,157,547,4,2,1318882
Jardim América,Casa,217,693,5,2,1320868
Vila Branca,Casa,193,718,3,2,1322938
Condomínio Portal de Jacareí,Casa,156,335,4,4,1323252
Jardim São José,Casa,282,605,5,4,1323570
Jardim Santa Maria,Casa,253,676,6,2,1323721
Parque Meia Lua,Casa,338,739,6,4,1324159
Jardim Panorama,Casa,341,1200,5,3,1326326
Condomínio Portal de Jacareí,Casa,231,385,4,4,1326960
Jardim Santa Maria,Casa,298,774,4,2,1327202
Jardim Santa Maria,Casa,284,904,5,3,1328300
Residencial Villa Lobos,Terreno,0,808,0,0,1331422
Jardim das Oliveiras,Casa,331,1200,5,3,1332244
Sunset Garden,Terreno,0,878,0,0,1335964
Jardim Alvorada,Casa,287,930,5,2,1336792
Jardim Nova Esperança,Casa,334,903,5,2,1337725
Clube de Campo,Apartamento,145,0,3,2,1337936
Vila Garcia,Casa,346,821,4,3,1338736
Parque Residencial Flamboyant,Casa,277,1047,6,2,1339823
Centro,Casa,248,765,4,4,1341731
Jardim América,Casa,243,531,5,3,1345251
Residencial Terras de São José,Casa,208,633,6,3,1345638
Jardim Paraíba,Casa,315,760,5,3,1346570
Vila Zezinho,Casa,336,1078,4,2,1349286
Jardim Flórida,Casa,293,712,4,4,1349887
Jardim Alvorada,Casa,277,1088,6,3,1350049
Vila Nossa Senhora Aparecida,Casa,323,866,5,2,1351565
Residencial Villa Lobos,Apartamento,176,0,3,2,1352489
Vila Garcia,Casa,339,902,4,3,1352841
Parque dos Príncipes,Casa,255,539,4,3,1354651
Vila São Paulo,Casa,331,860,4,3,1355679
Jardim Novo Horizonte,Casa,348,1145,4,4,1357678
Jardim das Oliveiras,Casa,255,676,4,3,1359942
Residencial Villa Lobos,Casa,237,717,5,3,1359960
Parque dos Príncipes,Casa,217,655,5,3,1360384
Jardim Flórida,Casa,251,982,4,4,1363310
Vila Santa Isabel,Casa,317,1171,5,4,1364999
Clube de Campo,Apartamento,147,0,3,2,1367783
Jardim Paraíba,Casa,290,549,4,3,1373211
Vila São Paulo,Casa,291,940,4,3,1373345
Jardim América,Casa,217,390,5,2,1375444
Parque Meia Lua,Casa,340,991,5,3,1381856
Jardim Paraíba,Casa,261,555,5,3,1383249
Vila Machado,Casa,272,542,4,3,1384887
Parque Residencial Flamboyant,Casa,333,1200,5,4,1390300
Jardim das Oliveiras,Casa,328,1020,4,2,1395329
Cidade Salvador,Casa,303,780,6,4,1395851
Jardim do Lago,Casa,240,958,4,3,1397363
Centro,Casa,196,702,4,4,1398907
Vila São Paulo,Casa,324,1094,5,2,1401517
Jardim Santa Maria,Casa,251,575,5,3,1411579
Clube de Campo,Casa,195,334,5,4,1413207
Condomínio Portal de Jacareí,Casa,177,346,4,4,1414543
Jardim Primavera,Casa,337,992,5,3,1419628
Parque Residencial Flamboyant,Casa,315,759,4,2,1421575
Clube de Campo,Apartamento,156,0,5,2,1422025
Vila Zezinho,Casa,326,909,4,3,1422214
Residencial Terras de São José,Apartamento,163,0,4,3,1426168
Jardim América,Casa,255,629,4,3,1430258
Jardim Alvorada,Casa,319,1200,5,3,1431306
Jardim Primavera,Casa,350,748,4,4,1433517
Residencial Villa Lobos,Casa,240,895,4,2,1434741
Clube de Campo,Casa,269,490,4,4,1436185
Vila Branca,Casa,319,541,4,3,1438537
Residencial Terras de São José,Casa,201,681,6,3,1440742
Cidade Salvador,Casa,307,677,5,3,1445193
Clube de Campo,Casa,174,394,5,2,1448546
Residencial Terras de São José,Casa,214,678,4,3,1461534
Condomínio Portal de Jacareí,Casa,187,718,5,3,1464024
Vila Branca,Casa,255,569,5,2,1466852
Condomínio Portal de Jacareí,Casa,229,401,4,3,1469773
Cidade Salvador,Casa,343,1131,5,2,1477134
Clube de Campo,Apartamento,165,0,5,2,1479258
Clube de Campo,Terreno,0,805,0,0,1483574
Condomínio Portal de Jacareí,Casa,225,412,4,4,1486113
Jardim América,Casa,214,837,5,3,1487493
Jardim das Indústrias,Casa,326,908,6,4,1487697
Cidade Salvador,Casa,343,1097,6,4,1490852
Residencial Villa Lobos,Apartamento,174,0,4,3,1492050
Sunset Garden,Casa,230,572,4,3,1496060
Jardim Santa Maria,Casa,245,956,4,2,1505736
Jardim Nova Esperança,Casa,346,1200,6,4,1506498
Jardim Paraíba,Casa,332,1200,6,3,1508868
Residencial Villa Lobos,Casa,231,561,6,3,1510370
Jardim do Lago,Casa,271,472,5,2,1510691
Jardim do Lago,Casa,244,871,4,2,1511171
Jardim Alvorada,Casa,303,1172,4,4,1511280
Sunset Garden,Casa,179,396,4,4,1517969
Residencial Terras de São José,Casa,290,673,5,3,1518307
Jardim Califórnia,Casa,287,904,4,2,1527337
Clube de Campo,Apartamento,152,0,3,3,1529044
Jardim das Oliveiras,Casa,316,884,4,3,1535811
Vila São Jorge,Casa,348,1086,4,3,1540663
Jardim Santa Maria,Casa,275,592,4,3,1545074
Parque Imperial,Casa,235,734,4,3,1547397
Jardim Califórnia,Casa,295,1086,4,3,1548072
Jardim do Lago,Casa,314,1070,4,3,1549114
Jardim Bela Vista,Casa,304,720,4,3,1553918
Residencial Terras de São José,Apartamento,161,0,5,2,1557675
Jardim Bela Vista,Casa,325,635,4,3,1561977
Jardim Bela Vista,Casa,252,825,4,3,1562068
Jardim Primavera,Casa,291,928,6,3,1562377
Centro,Casa,309,764,6,3,1562812
Parque Imperial,Casa,240,912,5,2,1563091
Vila Industrial,Casa,320,733,4,2,1563296
Jardim América,Casa,279,771,4,2,1567559
Clube de Campo,Casa,235,829,5,3,1568596
Jardim São José,Casa,306,917,4,3,1570560
Vila Garcia,Casa,335,1160,4,3,1576116
Parque dos Príncipes,Casa,337,882,5,3,1579766
Vila São Jorge,Casa,341,1200,4,3,1582432
Jardim Alvorada,Casa,325,1103,4,2,1591140
Centro,Casa,199,787,3,2,1594787
Jardim Primavera,Casa,340,680,5,3,1595297
Jardim Paraíba,Casa,269,621,4,4,1597811
Residencial Villa Lobos,Casa,238,422,5,3,1598497
Jardim Santa Maria,Casa,322,661,6,4,1603834
Parque Meia Lua,Casa,317,664,4,2,1608454
Sunset Garden,Apartamento,178,0,3,3,1609120
Parque dos Príncipes,Casa,295,630,4,2,1610046
Vila Machado,Casa,328,1014,5,3,1624089
Parque Imperial,Casa,240,849,5,4,1627342
Clube de Campo,Casa,223,627,4,3,1629277
Residencial Terras de São José,Apartamento,173,0,5,4,1632255
Parque dos Príncipes,Casa,301,877,5,3,1635052
Jardim América,Casa,298,562,4,3,1643612
Condomínio Portal de Jacareí,Casa,254,743,5,2,1651985
Jardim do Lago,Casa,208,584,4,4,1655110
Centro,Casa,290,805,5,4,1659037
Jardim das Oliveiras,Casa,344,1103,5,3,1660913
Residencial Terras de São José,Terreno,0,984,0,0,1676736
Parque Imperial,Casa,256,822,5,4,1677350
Sunset Garden,Terreno,0,978,0,0,1679030
Residencial Villa Lobos,Casa,345,588,4,3,1681545
Parque dos Príncipes,Casa,343,614,5,2,1682790
Vila Machado,Casa,346,1200,6,4,1684735
Jardim Primavera,Casa,308,734,4,3,1688733
Centro,Casa,249,441,4,2,1696792
Centro,Casa,230,871,4,4,1700563
Jardim Nova Esperança,Casa,346,1200,6,4,1706765
Parque Meia Lua,Casa,328,1113,4,3,1707108
Residencial Terras de São José,Casa,266,519,4,2,1708743
Residencial Terras de São José,Casa,284,546,6,2,1713405
Parque Imperial,Casa,304,1073,5,3,1717023
Clube de Campo,Casa,202,686,5,4,1720989
Jardim das Oliveiras,Casa,336,1200,4,3,1733119
Sunset Garden,Casa,208,619,5,3,1735881
Jardim América,Casa,278,670,5,2,1743183
Sunset Garden,Casa,260,438,4,4,1744800
Residencial Terras de São José,Casa,208,799,4,3,1756963
Vila Branca,Casa,326,819,4,3,1758713
Condomínio Portal de Jacareí,Casa,269,932,4,2,1759911
Sunset Garden,Apartamento,179,0,3,2,1761360
Parque Imperial,Casa,304,693,6,4,1761934
Residencial Villa Lobos,Casa,247,832,5,2,1767438
Jardim Primavera,Casa,334,731,5,2,1768210
Condomínio Portal de Jacareí,Casa,287,878,5,3,1769783
Jardim Bela Vista,Casa,311,1129,4,3,1776473
Sunset Garden,Casa,290,510,4,3,1781536
Condomínio Portal de Jacareí,Casa,222,402,4,2,1785883
Jardim América,Casa,284,701,4,4,1790820
Residencial Villa Lobos,Casa,280,898,6,3,1795245
Jardim Paraíba,Casa,305,926,6,2,1799878
Residencial Terras de São José,Casa,228,617,6,2,1803172
Vila Branca,Casa,335,535,4,4,1811469
Jardim do Lago,Casa,209,747,5,4,1812875
Clube de Campo,Casa,261,727,5,3,1813992
Jardim Santa Maria,Casa,331,1200,6,3,1819021
Sunset Garden,Casa,272,478,5,3,1833065
Residencial Villa Lobos,Casa,266,428,4,2,1845636
Vila São Jorge,Casa,307,1200,4,3,1848940
Parque Imperial,Casa,260,844,4,2,1850736
Jardim América,Casa,286,628,5,4,1855766
Condomínio Portal de Jacareí,Casa,305,667,4,3,1856896
Parque dos Príncipes,Casa,290,918,6,4,1857787
Jardim do Lago,Casa,250,808,4,3,1868702
Clube de Campo,Casa,238,443,6,3,1870943
Jardim São José,Casa,345,900,5,3,1872849
Jardim América,Casa,294,517,6,3,1897775
Residencial Villa Lobos,Casa,234,455,5,4,1911982
Sunset Garden,Casa,325,1200,6,3,1927600
Jardim Paraíba,Casa,350,1029,4,4,1938069
Residencial Terras de São José,Casa,247,655,4,4,1946056
Sunset Garden,Casa,192,730,3,2,1948809
Parque Meia Lua,Casa,344,1181,5,3,1959006
Jardim Califórnia,Casa,332,865,4,3,1965869
Sunset Garden,Casa,248,923,4,4,1980665
Jardim América,Casa,345,754,5,3,1980917
Jardim América,Casa,346,1154,5,4,1985652
Clube de Campo,Casa,245,582,5,3,1995688
Residencial Villa Lobos,Casa,249,961,6,4,2003978
Residencial Terras de São José,Casa,285,1042,5,3,2023965
Residencial Villa Lobos,Casa,274,978,4,2,2030103
Sunset Garden,Casa,228,857,5,3,2031617
Clube de Campo,Casa,231,776,5,3,2033011
Jardim Primavera,Casa,330,1132,6,4,2064997
Sunset Garden,Casa,234,441,4,2,2072995
Condomínio Portal de Jacareí,Casa,268,857,6,2,2089471
Residencial Villa Lobos,Casa,231,850,4,4,2101003
Jardim do Lago,Casa,276,917,5,3,2124990
Jardim do Lago,Casa,274,1046,5,3,2132886
Residencial Terras de São José,Casa,257,998,6,3,2133657
Parque dos Príncipes,Casa,344,1200,4,3,2134742
Sunset Garden,Casa,246,714,4,3,2135097
Sunset Garden,Casa,249,492,5,3,2147553
Clube de Campo,Casa,256,720,4,3,2148076
Condomínio Portal de Jacareí,Casa,280,786,4,3,2155578
Residencial Terras de São José,Casa,237,560,4,4,2158413
Residencial Villa Lobos,Casa,311,986,5,3,2161275
Sunset Garden,Casa,238,617,5,3,2175984
Sunset Garden,Casa,239,742,4,2,2176286
Jardim do Lago,Casa,267,973,4,4,2206595
Jardim do Lago,Casa,251,973,5,2,2208544
Parque Imperial,Casa,347,1200,6,2,2209568
Jardim do Lago,Casa,338,652,6,2,2217434
Vila Branca,Casa,337,702,4,4,2218382
Residencial Terras de São José,Casa,284,1016,4,3,2232822
Condomínio Portal de Jacareí,Casa,276,575,4,3,2265532
Clube de Campo,Casa,333,508,4,2,2288455
Residencial Terras de São José,Casa,276,773,5,2,2300914
Condomínio Portal de Jacareí,Casa,332,1200,5,2,2316775
Condomínio Portal de Jacareí,Casa,317,913,5,3,2319082
Condomínio Portal de Jacareí,Casa,324,798,6,3,2323369
Clube de Campo,Casa,245,956,4,2,2334450
Jardim do Lago,Casa,274,930,5,3,2363958
Jardim do Lago,Casa,296,832,4,3,2364433
Residencial Terras de São José,Casa,336,988,4,3,2373036
Jardim Califórnia,Casa,332,1071,5,3,2379199
Clube de Campo,Casa,267,986,6,3,2419908
Residencial Terras de São José,Casa,297,924,5,2,2436637
Condomínio Portal de Jacareí,Casa,324,1200,6,3,2438557
Residencial Terras de São José,Casa,315,773,5,3,2480157
Clube de Campo,Casa,345,1132,4,3,2501140
Sunset Garden,Casa,296,641,4,2,2604025
Centro,Casa,346,1195,5,3,2615462
Jardim do Lago,Casa,319,773,5,3,2616399
Clube de Campo,Casa,310,875,4,4,2652801
Sunset Garden,Casa,283,1097,5,2,2713574
Residencial Terras de São José,Casa,308,748,4,4,2716296
Sunset Garden,Casa,329,565,4,2,2719988
Jardim do Lago,Casa,317,898,4,4,2764739
Sunset Garden,Casa,297,757,4,3,2816171
Condomínio Portal de Jacareí,Casa,339,1200,4,3,2951875
Residencial Terras de São José,Casa,294,979,4,4,3003043
Residencial Villa Lobos,Casa,316,1164,5,4,3202987
Sunset Garden,Casa,333,1098,6,3,3273379
