bairro,tipo_imovel,area_construida,area_terreno,quartos,banheiros,preco
Jardim Paraíba,Casa,116,337,3,2,565418
Vila Garcia,Casa,129,295,4,3,565455
Parque dos Príncipes,Casa,85,178,3,2,565467
Parque dos Príncipes,Casa,89,256,2,2,566071
Jardim do Lago,Terreno,0,1076,0,0,566406
Parque dos Príncipes,Casa,106,228,3,2,566532
Jardim Santa Maria,Casa,117,281,3,2,566680
Vila Machado,Apartamento,117,0,3,2,566829
Parque Meia Lua,Apartamento,103,0,3,2,567076
Jardim São José,Casa,118,281,3,2,567091
Jardim São José,Apartamento,102,0,3,2,567324
Cidade Salvador,Apartamento,112,0,3,2,567324
Jardim São José,Casa,110,293,3,2,567437
Vila Branca,Casa,95,295,3,2,567573
Vila Branca,Casa,86,270,2,1,567733
Centro,Casa,100,220,3,2,568288
Cidade Salvador,Apartamento,86,0,3,2,569775
Jardim Paraíba,Casa,120,280,3,2,570320
Vila Machado,Apartamento,117,0,3,2,570410
Vila Branca,Casa,94,285,2,1,571188
Jardim São José,Apartamento,106,0,3,2,571255
Jardim Califórnia,Apartamento,109,0,3,2,571470
Jardim São José,Casa,160,427,4,3,571755
Clube de Campo,Apartamento,74,0,2,2,572519
Parque Imperial,Apartamento,83,0,2,2,572600
Jardim Santa Maria,Apartamento,89,0,3,2,572893
Jardim das Oliveiras,Apartamento,94,0,3,2,572948
Centro,Apartamento,69,0,2,1,573127
Jardim Califórnia,Casa,107,304,3,2,573426
Cidade Salvador,Casa,108,303,3,2,573622
Vila Machado,Apartamento,116,0,3,2,573678
Cidade Salvador,Casa,99,308,2,1,573861
Jardim São José,Casa,116,327,3,2,573930
Jardim América,Apartamento,80,0,2,2,574100
Jardim São José,Apartamento,115,0,3,2,574218
Jardim São José,Apartamento,97,0,3,2,574259
Jardim Santa Maria,Casa,113,244,3,2,575009
Sunset Garden,Apartamento,67,0,2,2,575141
Jardim das Oliveiras,Apartamento,97,0,3,2,575753
Vila Machado,Apartamento,111,0,3,2,576023
Vila Garcia,Casa,115,352,3,2,576080
Jardim Paraíba,Casa,108,366,3,2,576252
Jardim Paraíba,Casa,109,255,3,2,576355
Parque Imperial,Casa,73,252,2,1,576481
Vila São Jorge,Apartamento,118,0,3,2,576489
Jardim das Oliveiras,Casa,113,313,3,2,576632
Vila Machado,Casa,128,242,3,3,576743
Centro,Apartamento,89,0,3,2,576773
Jardim Primavera,Apartamento,117,0,3,2,576833
Jardim Paraíba,Casa,102,317,3,2,578069
Jardim Primavera,Casa,113,376,3,2,578389
Centro,Apartamento,69,0,2,1,578730
Vila Machado,Apartamento,99,0,3,2,578882
Jardim Primavera,Apartamento,118,0,3,2,579214
Jardim Paraíba,Apartamento,111,0,3,2,579531
Jardim das Oliveiras,Apartamento,91,0,3,2,579906
Cidade Salvador,Casa,104,358,3,2,580738
Jardim São José,Casa,140,413,4,2,581049
Parque Imperial,Apartamento,82,0,3,2,581347
Jardim América,Apartamento,93,0,3,2,581366
Jardim São José,Casa,105,323,3,2,581998
Jardim das Oliveiras,Casa,147,411,4,3,582069
Jardim São José,Casa,111,349,3,2,582199
Jardim Califórnia,Casa,111,357,3,2,582249
Parque Meia Lua,Apartamento,116,0,3,2,582505
Vila Garcia,Apartamento,98,0,3,2,582516
Vila Garcia,Casa,124,279,4,2,582545
Jardim Paraíba,Apartamento,87,0,2,1,582726
Jardim Santa Maria,Casa,118,395,3,2,582838
Jardim das Oliveiras,Casa,96,328,2,2,582844
Jardim Santa Maria,Casa,117,251,3,2,583312
Parque Imperial,Apartamento,83,0,3,2,583456
Parque Imperial,Apartamento,94,0,3,2,584191
Jardim Primavera,Apartamento,93,0,3,2,584895
Vila Branca,Casa,83,211,3,2,585117
Vila Branca,Casa,102,250,3,2,585156
Jardim Primavera,Casa,111,362,3,2,585416
Residencial Villa Lobos,Apartamento,78,0,2,1,586092
Vila Machado,Casa,136,302,4,3,586839
Jardim Paraíba,Casa,104,270,3,2,586846
Jardim Primavera,Casa,122,255,4,2,586863
Jardim Primavera,Casa,111,319,3,2,587069
Jardim Primavera,Casa,117,304,3,2,588848
Jardim São José,Casa,124,330,3,2,589195
Jardim Santa Maria,Casa,118,262,3,2,589598
Jardim Bela Vista,Apartamento,113,0,3,2,589860
Parque dos Príncipes,Casa,80,257,2,2,590230
Vila Garcia,Casa,126,362,3,3,590529
Jardim América,Casa,104,267,3,2,590910
Jardim Paraíba,Casa,117,318,3,2,591003
Jardim Primavera,Apartamento,102,0,3,2,591100
Vila Machado,Casa,114,302,3,2,591129
Jardim São José,Apartamento,116,0,3,2,591634
Vila Garcia,Apartamento,110,0,3,2,592416
Jardim Paraíba,Casa,120,383,3,2,592567
Clube de Campo,Apartamento,66,0,2,2,592630
Vila Garcia,Apartamento,100,0,3,2,593385
Jardim Paraíba,Apartamento,120,0,3,2,593520
Vila Industrial,Casa,118,359,3,2,594865
Cidade Salvador,Casa,117,394,3,2,596894
Jardim São José,Apartamento,112,0,3,2,597240
Cidade Salvador,Casa,103,320,3,2,597801
Jardim Primavera,Casa,119,376,3,2,598071
Jardim Santa Maria,Casa,113,323,3,2,598609
Jardim São José,Casa,134,353,4,3,598644
Jardim das Oliveiras,Apartamento,117,0,3,2,598653
Vila Machado,Apartamento,119,0,3,2,599760
Parque Imperial,Apartamento,93,0,3,2,600296
Jardim Santa Maria,Apartamento,90,0,3,2,600390
Jardim Califórnia,Casa,117,397,3,2,601229
Jardim das Oliveiras,Apartamento,102,0,3,2,601361
Jardim Primavera,Casa,130,247,3,3,601368
Cidade Salvador,Apartamento,108,0,3,2,602056
Jardim Primavera,Casa,115,389,3,2,602535
Jardim das Oliveiras,Casa,126,292,3,3,602632
Jardim Primavera,Apartamento,106,0,3,2,603405
Jardim Paraíba,Apartamento,102,0,3,2,603738
Jardim Santa Maria,Casa,135,286,4,2,603856
Jardim São José,Apartamento,107,0,3,2,603897
Vila Garcia,Casa,167,485,4,2,604360
Cidade Salvador,Casa,119,271,3,2,605250
Jardim das Oliveiras,Casa,112,298,3,2,605322
Jardim das Oliveiras,Apartamento,107,0,3,2,605529
Jardim das Oliveiras,Casa,110,373,3,2,605583
Jardim das Oliveiras,Apartamento,93,0,3,2,605992
Jardim Califórnia,Casa,115,389,3,2,606393
Vila Machado,Casa,115,381,3,2,606447
Jardim São José,Apartamento,115,0,3,2,606613
Jardim das Oliveiras,Apartamento,96,0,3,2,606844
Jardim Califórnia,Casa,91,316,3,2,607033
Jardim América,Apartamento,106,0,3,2,607115
Vila Machado,Casa,164,321,4,2,607993
Jardim Santa Maria,Casa,109,249,3,2,608951
Vila Machado,Apartamento,110,0,3,2,609147
Vila Branca,Casa,118,367,3,2,609380
Vila Garcia,Apartamento,108,0,3,2,610194
Vila Garcia,Casa,166,383,3,3,610467
Vila Machado,Casa,113,358,3,2,611033
Jardim das Oliveiras,Apartamento,112,0,3,2,611480
Cidade Salvador,Casa,107,348,3,2,611685
Jardim Primavera,Apartamento,119,0,3,2,611755
Parque Imperial,Casa,128,303,4,2,612312
Jardim das Oliveiras,Casa,145,280,4,3,613510
Jardim Santa Maria,Casa,115,373,3,2,613992
Jardim Paraíba,Casa,120,308,3,2,614508
Jardim das Oliveiras,Casa,119,371,3,2,614679
Jardim Paraíba,Casa,118,340,3,2,615522
Jardim Paraíba,Casa,114,391,3,2,617153
Vila Garcia,Casa,161,341,4,2,617669
Parque Imperial,Apartamento,89,0,2,1,617944
Centro,Apartamento,85,0,2,1,618324
Jardim Paraíba,Apartamento,114,0,3,2,618792
Jardim São José,Casa,112,380,3,2,619135
Jardim Primavera,Casa,117,406,3,2,619545
Vila Branca,Casa,100,228,2,1,620287
Jardim São José,Apartamento,113,0,3,2,621387
Jardim Paraíba,Casa,122,287,3,3,621543
Condomínio Portal de Jacareí,Terreno,0,1128,0,0,621640
Jardim Paraíba,Apartamento,95,0,3,2,621870
Jardim América,Apartamento,94,0,3,2,622162
Residencial Villa Lobos,Apartamento,68,0,2,2,622506
Jardim São José,Apartamento,107,0,3,2,622772
Jardim Califórnia,Apartamento,119,0,3,2,622941
Vila Garcia,Casa,153,396,3,2,623184
Jardim São José,Apartamento,103,0,3,2,623314
Jardim Santa Maria,Apartamento,112,0,3,2,624512
Jardim Califórnia,Casa,105,347,3,2,625054
Jardim Califórnia,Casa,121,259,3,3,625418
Jardim Califórnia,Casa,104,308,3,2,625540
Jardim das Oliveiras,Casa,165,322,4,3,625598
Jardim Paraíba,Casa,118,314,3,2,626848
Jardim Primavera,Casa,153,364,4,3,627253
Vila Garcia,Casa,143,345,3,3,627528
Vila Garcia,Casa,183,427,4,3,627696
Jardim Primavera,Apartamento,108,0,3,2,628203
Vila Machado,Apartamento,102,0,3,2,628279
Parque Imperial,Casa,103,341,3,2,628527
Vila Branca,Apartamento,90,0,3,2,629577
Parque dos Príncipes,Apartamento,92,0,3,2,629694
Jardim Paraíba,Apartamento,97,0,3,2,629918
Jardim Santa Maria,Apartamento,109,0,3,2,630238
Jardim São José,Apartamento,116,0,3,2,630367
Jardim das Oliveiras,Casa,129,338,4,2,631013
Cidade Salvador,Casa,144,265,4,2,631538
Jardim das Oliveiras,Apartamento,106,0,3,2,631590
Jardim Santa Maria,Casa,120,348,3,2,631656
Centro,Casa,81,233,3,2,632294
Vila Branca,Casa,116,342,3,2,632408
Jardim São José,Casa,138,263,4,2,633195
Jardim Califórnia,Apartamento,107,0,3,2,634076
Jardim Paraíba,Casa,111,381,3,2,634266
Jardim das Oliveiras,Apartamento,116,0,3,2,634752
Parque Imperial,Apartamento,107,0,3,2,635451
Jardim Paraíba,Apartamento,108,0,3,2,635472
Vila Garcia,Casa,164,486,4,3,635813
Jardim Primavera,Casa,129,341,3,3,636255
Jardim Santa Maria,Casa,110,313,3,2,636663
Jardim São José,Apartamento,116,0,3,2,636735
Jardim das Oliveiras,Apartamento,101,0,3,2,637108
Jardim Paraíba,Casa,116,302,3,2,637782
Vila Garcia,Casa,130,338,4,3,638159
Jardim Paraíba,Apartamento,116,0,3,2,638580
Jardim Califórnia,Apartamento,93,0,3,2,638705
Vila Garcia,Casa,157,301,3,3,638771
Cidade Salvador,Casa,144,415,4,3,638892
Parque dos Príncipes,Apartamento,99,0,3,2,639114
Cidade Salvador,Casa,119,394,3,2,639333
Jardim Califórnia,Apartamento,88,0,3,2,639584
Vila Branca,Apartamento,84,0,2,1,640348
Vila Branca,Casa,98,206,2,1,640575
Jardim das Oliveiras,Casa,149,301,3,2,641827
Jardim Santa Maria,Apartamento,95,0,3,2,642770
Parque Imperial,Casa,95,294,2,2,642874
Vila Garcia,Casa,120,370,3,2,643722
Vila Machado,Casa,124,355,4,3,644057
Parque Imperial,Apartamento,100,0,3,2,645000
Vila Branca,Apartamento,98,0,3,2,646809
Jardim América,Apartamento,105,0,3,2,646931
Vila Machado,Casa,129,332,3,2,647100
Jardim Santa Maria,Casa,120,261,3,2,647979
Centro,Casa,106,218,3,2,648816
Jardim das Oliveiras,Apartamento,104,0,3,2,649017
Jardim São José,Apartamento,111,0,3,2,649449
Parque dos Príncipes,Casa,119,401,3,2,650338
Parque Imperial,Casa,106,330,3,2,650479
Residencial Terras de São José,Terreno,0,1088,0,0,650950
Parque Imperial,Casa,119,414,3,2,651415
Jardim Santa Maria,Apartamento,120,0,3,2,651480
Jardim das Oliveiras,Apartamento,98,0,3,2,651700
Jardim São José,Apartamento,117,0,3,2,652017
Jardim América,Apartamento,90,0,2,2,654075
Jardim São José,Apartamento,120,0,3,2,654264
Centro,Apartamento,93,0,3,2,656338
Jardim São José,Casa,129,248,3,3,656586
Centro,Apartamento,91,0,3,2,657511
Jardim América,Apartamento,103,0,3,2,658427
Jardim São José,Casa,175,486,4,2,658612
Jardim Santa Maria,Casa,142,263,3,3,659105
Jardim Paraíba,Apartamento,111,0,3,2,660117
Centro,Casa,106,251,3,2,660378
Cidade Salvador,Apartamento,102,0,3,2,661730
Parque Imperial,Apartamento,111,0,3,2,661870
Jardim Santa Maria,Apartamento,100,0,3,2,662300
Jardim Paraíba,Casa,130,383,3,2,662716
Cidade Salvador,Casa,138,297,4,3,662815
Cidade Salvador,Apartamento,110,0,3,2,664306
Cidade Salvador,Apartamento,107,0,3,2,664384
Jardim Santa Maria,Casa,119,291,3,2,664638
Jardim das Oliveiras,Apartamento,115,0,3,2,664677
Jardim São José,Casa,160,474,3,3,664770
Vila Machado,Casa,139,324,3,3,665109
Parque Imperial,Apartamento,87,0,2,1,665132
Vila Branca,Apartamento,108,0,3,2,665917
Condomínio Portal de Jacareí,Apartamento,69,0,2,1,666705
Jardim Primavera,Apartamento,119,0,3,2,668196
Jardim Paraíba,Casa,120,389,3,2,668270
Jardim Santa Maria,Apartamento,114,0,3,2,668952
Cidade Salvador,Apartamento,104,0,3,2,669370
Jardim das Oliveiras,Apartamento,113,0,3,2,669434
Parque dos Príncipes,Apartamento,109,0,3,2,670562
Centro,Apartamento,106,0,3,2,671064
Parque Imperial,Apartamento,83,0,2,2,671204
Jardim Santa Maria,Apartamento,101,0,3,2,671751
Cidade Salvador,Apartamento,119,0,3,2,671856
Jardim Primavera,Casa,155,380,3,2,672309
Jardim das Oliveiras,Casa,123,358,3,2,672318
Parque Imperial,Apartamento,97,0,3,2,673956
Vila Machado,Casa,135,340,4,3,675391
Cidade Salvador,Apartamento,102,0,3,2,676749
Jardim São José,Casa,177,468,4,3,677241
Vila Machado,Apartamento,108,0,3,2,677970
Vila Branca,Apartamento,110,0,3,2,678106
Jardim Primavera,Casa,136,378,4,3,678470
Jardim Santa Maria,Casa,155,287,4,3,678483
Jardim das Oliveiras,Casa,133,245,3,3,679078
Jardim Primavera,Casa,139,272,3,3,679275
Jardim Primavera,Casa,124,345,4,3,679703
Parque Imperial,Apartamento,83,0,2,1,680766
Vila Machado,Casa,120,376,3,2,680961
Jardim Santa Maria,Casa,112,374,3,2,681050
Jardim Paraíba,Casa,139,254,4,3,681593
Vila Branca,Casa,91,237,3,2,681954
Jardim Primavera,Casa,159,364,4,2,682488
Jardim Primavera,Casa,130,366,4,3,682693
Centro,Apartamento,106,0,3,2,684866
Vila Machado,Apartamento,114,0,3,2,685881
Jardim Santa Maria,Casa,110,352,3,2,686444
Jardim Santa Maria,Casa,150,357,4,2,686547
Vila Machado,Apartamento,115,0,3,2,686722
Jardim Paraíba,Casa,104,362,3,2,686910
Jardim América,Apartamento,96,0,3,2,687120
Cidade Salvador,Casa,128,362,4,2,687391
Vila Branca,Casa,96,296,3,2,687720
Jardim América,Casa,110,359,3,2,688528
Jardim Califórnia,Casa,117,404,3,2,688617
Jardim Primavera,Casa,128,354,4,3,688726
Cidade Salvador,Casa,150,297,3,3,689375
Cidade Salvador,Apartamento,113,0,3,2,691441
Jardim do Lago,Terreno,0,1127,0,0,692428
Vila Machado,Apartamento,111,0,3,2,693405
Vila Garcia,Apartamento,120,0,3,2,693498
Jardim Califórnia,Casa,116,280,3,2,695842
Vila Branca,Casa,124,291,3,3,697599
Vila Garcia,Casa,148,379,4,3,697791
Jardim Paraíba,Casa,130,298,4,2,699088
Cidade Salvador,Casa,154,371,4,3,699506
Cidade Salvador,Apartamento,107,0,3,2,700165
Jardim São José,Apartamento,118,0,3,2,700389
Vila Machado,Apartamento,112,0,3,2,701064
Centro,Casa,100,264,2,1,702066
Jardim Califórnia,Apartamento,88,0,3,2,702125
Jardim Paraíba,Casa,129,323,3,2,704387
Cidade Salvador,Apartamento,109,0,3,2,704761
Jardim Primavera,Casa,129,379,3,2,705060
Jardim Santa Maria,Casa,127,330,3,3,705464
Jardim Califórnia,Casa,151,326,4,3,705911
Jardim das Oliveiras,Apartamento,108,0,3,2,706298
Jardim Califórnia,Apartamento,115,0,3,2,706876
Jardim América,Casa,106,276,3,2,706910
Jardim Primavera,Apartamento,115,0,3,2,708250
Jardim Califórnia,Apartamento,114,0,3,2,708464
Parque Imperial,Casa,109,283,3,2,709177
Jardim América,Casa,109,371,3,2,709880
Jardim Santa Maria,Casa,127,367,3,2,710000
Vila Branca,Apartamento,87,0,3,2,710268
Vila Branca,Casa,111,342,3,2,710466
Jardim Paraíba,Casa,159,363,4,2,710742
Centro,Apartamento,101,0,3,2,712231
Vila Garcia,Casa,140,254,4,3,713386
Cidade Salvador,Casa,161,343,4,3,713983
Jardim América,Casa,124,292,3,2,714490
Jardim Califórnia,Casa,129,348,4,3,714702
Centro,Casa,112,267,3,2,715607
Centro,Casa,93,250,2,2,715808
Parque Imperial,Apartamento,99,0,3,2,716364
Jardim Califórnia,Casa,140,342,3,2,716870
Jardim Califórnia,Apartamento,90,0,3,2,717255
Vila Machado,Casa,159,451,3,3,718161
Jardim São José,Apartamento,118,0,3,2,718655
Parque Imperial,Apartamento,94,0,3,2,718874
Cidade Salvador,Casa,129,373,4,3,719473
Jardim Paraíba,Casa,157,283,4,2,720077
Jardim América,Apartamento,112,0,3,2,720720
Jardim Primavera,Casa,157,424,4,2,721789
Vila Branca,Casa,119,339,3,2,722464
Jardim Santa Maria,Casa,145,302,4,3,722873
Vila Garcia,Casa,164,423,3,2,722880
Jardim Paraíba,Casa,130,350,3,3,723160
Parque dos Príncipes,Apartamento,91,0,3,2,723217
Jardim São José,Casa,150,418,4,3,723488
Jardim Santa Maria,Apartamento,116,0,3,2,724188
Jardim São José,Casa,132,335,4,3,724259
Jardim Santa Maria,Casa,144,272,3,2,724432
Jardim São José,Casa,193,488,4,3,724488
Jardim América,Apartamento,120,0,3,2,725100
Jardim América,Apartamento,83,0,3,2,725316
Jardim Santa Maria,Apartamento,104,0,3,2,725816
Vila Branca,Apartamento,104,0,3,2,725888
Jardim São José,Casa,153,282,4,3,726189
Vila Branca,Apartamento,115,0,3,2,726719
Vila Branca,Casa,127,286,3,3,727195
Jardim das Oliveiras,Casa,146,313,3,3,727428
Jardim Califórnia,Casa,124,318,3,2,727786
Vila Branca,Casa,98,246,3,2,727831
Vila Branca,Casa,94,286,2,2,728057
Jardim Santa Maria,Casa,141,274,3,2,728298
Jardim Paraíba,Casa,153,417,4,3,728526
Jardim São José,Casa,155,404,4,3,729328
Centro,Apartamento,111,0,3,2,729447
Sunset Garden,Terreno,0,1084,0,0,729748
Jardim Califórnia,Casa,129,259,4,2,729925
Vila Branca,Casa,134,315,4,2,730185
Condomínio Portal de Jacareí,Apartamento,84,0,3,2,730560
Jardim Santa Maria,Apartamento,110,0,3,2,730730
Jardim Primavera,Casa,161,479,4,3,731070
Centro,Apartamento,96,0,3,2,731404
Jardim São José,Casa,149,370,4,3,731576
Clube de Campo,Terreno,0,1193,0,0,732800
Jardim Califórnia,Casa,136,287,3,3,732843
Vila Branca,Casa,101,251,3,2,733345
Vila Branca,Apartamento,82,0,2,1,733621
Jardim Santa Maria,Apartamento,115,0,3,2,734275
Cidade Salvador,Apartamento,114,0,3,2,734382
Vila Machado,Apartamento,120,0,3,2,734832
Parque dos Príncipes,Apartamento,111,0,3,2,735313
Jardim América,Apartamento,97,0,3,2,736715
Jardim Califórnia,Apartamento,97,0,3,2,737903
Jardim Califórnia,Casa,123,266,3,3,737952
Parque dos Príncipes,Casa,120,338,3,2,738547
Jardim Santa Maria,Casa,121,330,3,2,738683
Parque dos Príncipes,Casa,103,338,3,2,738887
Centro,Apartamento,95,0,3,2,739480
Jardim América,Apartamento,88,0,2,2,739860
Jardim das Oliveiras,Casa,146,263,4,3,739898
Jardim Califórnia,Apartamento,116,0,3,2,740236
Jardim das Oliveiras,Casa,167,369,3,2,740952
Parque Imperial,Apartamento,105,0,3,2,741006
Jardim Califórnia,Apartamento,98,0,3,2,741115
Vila Branca,Casa,115,307,3,2,742219
Condomínio Portal de Jacareí,Apartamento,79,0,3,2,742343
Jardim Califórnia,Apartamento,103,0,3,2,743273
Centro,Casa,98,326,2,2,743358
Parque dos Príncipes,Apartamento,101,0,3,2,743789
Cidade Salvador,Casa,154,459,3,2,743949
Vila Branca,Apartamento,99,0,3,2,744915
Jardim América,Apartamento,115,0,3,2,745918
Jardim Santa Maria,Casa,174,348,3,2,745938
Centro,Apartamento,96,0,3,2,747801
Parque Imperial,Casa,134,399,3,2,748291
Jardim das Oliveiras,Casa,148,313,3,3,748415
Jardim América,Casa,144,267,3,3,749591
Jardim América,Apartamento,119,0,3,2,749997
Vila Machado,Casa,155,436,4,3,750605
Vila Machado,Casa,173,347,4,2,750657
Vila Machado,Casa,192,441,4,2,750789
Condomínio Portal de Jacareí,Apartamento,93,0,3,2,750830
Jardim América,Apartamento,88,0,2,1,751190
Jardim Primavera,Apartamento,120,0,3,2,752004
Centro,Casa,116,388,3,2,752304
Vila Branca,Casa,112,322,3,2,753079
Jardim Paraíba,Casa,145,393,3,2,753455
Jardim Paraíba,Casa,161,392,4,3,754194
Centro,Apartamento,88,0,3,2,754353
Parque Imperial,Apartamento,110,0,3,2,754380
Vila Machado,Casa,145,280,4,3,755901
Jardim América,Apartamento,116,0,3,2,756030
Vila Branca,Casa,143,342,4,3,756889
Jardim Califórnia,Casa,131,340,3,2,757041
Centro,Apartamento,109,0,3,2,757964
Jardim Paraíba,Casa,151,383,4,3,758676
Vila Machado,Casa,172,373,4,2,759015
Jardim América,Apartamento,105,0,3,2,759150
Vila Machado,Casa,142,418,4,3,760631
Jardim Santa Maria,Casa,158,311,3,2,760750
Jardim Paraíba,Casa,164,350,4,3,761052
Vila Branca,Apartamento,108,0,3,2,761950
Jardim Califórnia,Casa,164,311,3,2,762975
Parque dos Príncipes,Apartamento,90,0,2,2,764964
Jardim São José,Casa,148,339,4,3,765901
Jardim São José,Casa,190,384,4,3,765964
Vila Garcia,Casa,185,382,4,3,766401
Jardim Califórnia,Casa,133,375,4,3,767336
Jardim América,Casa,123,359,4,2,767865
Jardim Paraíba,Casa,126,331,4,3,768745
Vila Garcia,Casa,200,377,4,3,768999
Cidade Salvador,Casa,176,397,3,3,769114
Jardim Califórnia,Casa,143,278,4,3,769336
Vila Branca,Casa,133,285,4,2,769923
Parque dos Príncipes,Apartamento,117,0,3,2,770006
Parque Imperial,Apartamento,112,0,3,2,770246
Jardim Paraíba,Casa,171,360,4,3,770922
Jardim Primavera,Casa,163,399,4,3,771155
Jardim Califórnia,Casa,132,284,4,2,771346
Jardim Primavera,Casa,153,337,3,2,771537
Jardim Paraíba,Casa,161,423,4,3,771925
Cidade Salvador,Casa,150,334,4,3,772521
Vila Branca,Apartamento,93,0,3,2,773276
Vila Machado,Casa,178,350,4,3,773344
Jardim Santa Maria,Casa,164,421,4,3,773498
Parque Imperial,Casa,147,329,3,3,774043
Jardim Santa Maria,Casa,153,408,4,3,775047
Vila Garcia,Casa,148,426,4,2,775160
Parque Imperial,Apartamento,96,0,3,2,776332
Cidade Salvador,Casa,150,319,4,3,778099
Jardim das Oliveiras,Apartamento,120,0,3,2,778164
Centro,Casa,129,344,3,2,779349
Jardim das Oliveiras,Casa,156,301,3,3,780264
Jardim Santa Maria,Casa,167,417,4,2,780560
Jardim Santa Maria,Casa,157,397,4,3,782977
Jardim Primavera,Casa,158,325,3,2,783486
Centro,Apartamento,90,0,3,2,783720
Jardim Paraíba,Casa,149,313,3,3,783944
Centro,Casa,131,348,3,3,784463
Jardim São José,Casa,153,291,3,2,785845
Jardim Santa Maria,Casa,144,378,4,3,787644
Jardim Califórnia,Casa,131,322,3,2,788480
Parque Imperial,Apartamento,110,0,3,2,788568
Vila Garcia,Casa,182,489,4,2,789038
Jardim São José,Casa,190,487,4,3,789185
Jardim Califórnia,Apartamento,111,0,3,2,790664
Parque dos Príncipes,Apartamento,105,0,3,2,790965
Jardim Santa Maria,Casa,137,410,3,2,791888
Centro,Casa,106,337,3,2,792691
Jardim São José,Casa,194,364,4,2,795945
Parque dos Príncipes,Casa,115,279,3,2,796954
Jardim das Oliveiras,Casa,156,400,4,3,797547
Residencial Villa Lobos,Apartamento,79,0,3,2,799085
Centro,Casa,112,249,3,2,800620
Vila Machado,Casa,182,447,4,2,802046
Parque dos Príncipes,Apartamento,105,0,3,2,803155
Parque Imperial,Casa,123,270,3,3,803617
Jardim São José,Casa,142,339,3,3,804105
Jardim Paraíba,Casa,170,352,4,2,805266
Jardim São José,Casa,137,355,3,3,806564
Jardim Santa Maria,Casa,196,358,3,3,806674
Jardim Santa Maria,Casa,149,375,4,3,808142
Cidade Salvador,Casa,175,405,4,3,808184
Jardim América,Casa,125,272,3,3,808495
Vila Machado,Casa,179,343,3,3,808625
Vila Branca,Apartamento,90,0,3,2,808704
Jardim das Oliveiras,Casa,151,447,4,3,808731
Vila Garcia,Casa,196,367,4,2,809092
Parque Imperial,Apartamento,121,0,3,3,809199
Centro,Casa,111,303,3,2,810465
Parque Imperial,Casa,129,243,4,3,810802
Vila Branca,Apartamento,113,0,3,2,811034
Cidade Salvador,Casa,166,364,4,3,811681
Parque dos Príncipes,Apartamento,106,0,3,2,811806
Parque dos Príncipes,Casa,108,296,3,2,811949
Parque dos Príncipes,Apartamento,89,0,2,1,812093
Vila Machado,Casa,173,416,4,3,812342
Cidade Salvador,Casa,164,486,4,2,812763
Parque dos Príncipes,Apartamento,91,0,3,2,813389
Parque Imperial,Casa,136,403,3,3,813427
Jardim das Oliveiras,Casa,153,383,4,3,813465
Vila Branca,Apartamento,112,0,3,2,813467
Parque Imperial,Apartamento,112,0,3,2,814329
Centro,Casa,127,275,3,3,814637
Centro,Casa,100,251,3,2,815495
Jardim Califórnia,Apartamento,102,0,3,2,815938
Jardim Primavera,Casa,199,437,4,2,816712
Parque Imperial,Casa,147,295,4,2,817204
Parque Imperial,Casa,121,276,3,3,817858
Vila Branca,Casa,130,238,3,2,817874
Jardim do Lago,Apartamento,107,0,3,2,818164
Jardim do Lago,Apartamento,109,0,3,2,818808
Jardim Primavera,Casa,160,355,3,3,819927
Vila Branca,Casa,124,340,4,3,820487
Vila Machado,Casa,172,310,4,3,821986
Vila Garcia,Casa,165,344,3,2,822579
Parque dos Príncipes,Apartamento,91,0,3,2,822603
Vila Garcia,Casa,168,444,4,3,822844
Vila Machado,Casa,140,322,4,3,823183
Jardim Califórnia,Casa,132,326,3,3,824101
Jardim Califórnia,Apartamento,106,0,3,2,824531
Parque dos Príncipes,Apartamento,115,0,3,2,824843
Clube de Campo,Casa,125,248,4,3,824857
Centro,Casa,110,280,3,2,824936
Jardim Paraíba,Apartamento,120,0,3,2,825120
Centro,Casa,112,248,3,2,825529
Jardim São José,Casa,176,410,3,3,825715
Cidade Salvador,Casa,160,311,4,3,827429
Vila Branca,Casa,136,282,3,2,827704
Parque dos Príncipes,Apartamento,99,0,3,2,828229
Jardim América,Casa,138,325,3,3,830561
Centro,Apartamento,101,0,3,2,831290
Cidade Salvador,Casa,178,340,4,2,832580
Parque dos Príncipes,Apartamento,109,0,3,2,833016
Parque dos Príncipes,Casa,124,272,3,3,833436
Jardim das Oliveiras,Casa,172,333,4,3,834729
Parque dos Príncipes,Casa,118,267,3,2,834826
Parque dos Príncipes,Casa,123,358,4,3,835600
Centro,Casa,102,349,3,2,835653
Condomínio Portal de Jacareí,Apartamento,94,0,3,2,835833
Jardim América,Casa,128,233,3,3,836273
Jardim Santa Maria,Casa,149,337,3,3,837334
Vila Garcia,Casa,191,364,4,3,837671
Centro,Casa,140,290,3,3,838418
Parque dos Príncipes,Casa,127,236,4,2,838567
Jardim América,Casa,122,234,4,2,840335
Parque Imperial,Casa,157,285,3,2,840520
Jardim Santa Maria,Casa,148,294,4,2,840528
Clube de Campo,Apartamento,106,0,3,2,841799
Sunset Garden,Apartamento,88,0,3,2,842688
Jardim das Oliveiras,Casa,169,397,4,2,842932
Jardim São José,Casa,167,374,3,3,843081
Parque dos Príncipes,Casa,132,353,3,3,845289
Parque dos Príncipes,Apartamento,101,0,3,2,846324
Condomínio Portal de Jacareí,Apartamento,87,0,3,2,846514
