bairro,tipo_imovel,area_construida,area_terreno,quartos,banheiros,preco
Vila Garcia,Apartamento,109,0,3,2,609914
Jardim Santa Maria,Apartamento,114,0,3,2,612636
Jardim Paraíba,Casa,120,403,3,2,613287
Residencial Terras de São José,Apartamento,73,0,3,2,614178
Parque dos Príncipes,Casa,106,221,3,2,614231
Parque dos Príncipes,Casa,87,210,3,2,617645
Vila Branca,Casa,106,290,3,2,618865
Jardim das Oliveiras,Casa,173,311,3,3,620242
Centro,Apartamento,79,0,2,2,620797
Jardim Santa Maria,Casa,118,352,3,2,621944
Jardim São José,Casa,129,290,4,3,622019
Vila Garcia,Apartamento,114,0,3,2,624132
Jardim das Oliveiras,Apartamento,111,0,3,2,624896
Jardim Paraíba,Casa,119,271,3,2,626522
Vila Machado,Casa,146,359,3,3,626807
Jardim São José,Apartamento,114,0,3,2,627193
Jardim Paraíba,Casa,111,374,3,2,628446
Jardim América,Apartamento,110,0,3,2,629750
Parque Imperial,Apartamento,109,0,3,2,631894
Parque dos Príncipes,Casa,83,258,3,2,632524
Centro,Casa,112,264,3,2,632632
Parque Imperial,Apartamento,86,0,2,1,634989
Jardim das Oliveiras,Apartamento,114,0,3,2,637128
Jardim Paraíba,Casa,124,361,3,3,637194
Jardim Santa Maria,Apartamento,105,0,3,2,637770
Jardim Santa Maria,Casa,127,296,3,3,641089
Jardim Primavera,Apartamento,115,0,3,2,641389
Parque Imperial,Casa,103,337,3,2,642180
Jardim Paraíba,Apartamento,104,0,3,2,644280
Parque Imperial,Casa,99,224,2,1,645457
Jardim Califórnia,Casa,122,266,3,3,646822
Residencial Villa Lobos,Terreno,0,1176,0,0,647740
Jardim Santa Maria,Apartamento,105,0,3,2,652050
Jardim América,Apartamento,83,0,2,1,653728
Parque Imperial,Apartamento,93,0,3,2,653752
Centro,Casa,125,242,3,2,657125
Vila Garcia,Apartamento,115,0,3,2,657662
Jardim São José,Casa,147,422,3,2,657756
Jardim São José,Apartamento,116,0,3,2,659599
Jardim Califórnia,Apartamento,106,0,3,2,659722
Jardim das Oliveiras,Casa,159,395,3,2,661047
Jardim Califórnia,Casa,128,313,4,3,662727
Jardim Primavera,Casa,162,311,4,3,663980
Jardim Califórnia,Casa,133,315,4,2,667280
Jardim Paraíba,Casa,137,254,3,2,669669
Vila Machado,Casa,135,376,3,2,670668
Jardim Paraíba,Casa,104,347,3,2,672403
Vila Branca,Apartamento,114,0,3,2,677718
Jardim São José,Casa,141,272,4,2,681656
Jardim São José,Casa,135,355,4,3,683316
Jardim das Oliveiras,Casa,135,360,4,3,685581
Parque dos Príncipes,Apartamento,105,0,3,2,686495
Jardim Primavera,Casa,162,464,3,3,687785
Jardim América,Apartamento,102,0,3,2,690030
Condomínio Portal de Jacareí,Apartamento,73,0,3,2,690901
Jardim Paraíba,Apartamento,101,0,3,2,692759
Cidade Salvador,Casa,169,329,4,3,694320
Jardim Paraíba,Apartamento,115,0,3,2,694485
Jardim América,Casa,141,263,4,3,698196
Parque Imperial,Casa,125,330,4,2,699000
Vila Machado,Casa,134,344,4,3,701751
Centro,Casa,99,290,3,2,702349
Jardim São José,Casa,141,364,3,3,704461
Parque dos Príncipes,Apartamento,83,0,3,2,711517
Jardim das Oliveiras,Apartamento,118,0,3,2,715534
Jardim América,Casa,119,402,3,2,721838
Parque Imperial,Apartamento,92,0,3,2,725769
Jardim São José,Casa,180,362,4,3,733131
Parque Imperial,Apartamento,118,0,3,2,735895
Jardim Paraíba,Casa,154,322,4,3,740166
Jardim Primavera,Casa,166,382,3,3,741538
Jardim Primavera,Casa,143,305,3,3,742569
Parque Imperial,Casa,135,246,3,2,744883
Residencial Villa Lobos,Terreno,0,1167,0,0,745946
Parque dos Príncipes,Casa,133,294,4,3,752560
Parque dos Príncipes,Casa,98,301,2,1,753316
Parque Imperial,Casa,145,360,4,3,754590
Cidade Salvador,Apartamento,115,0,3,2,755463
Parque dos Príncipes,Casa,91,296,2,1,755727
Cidade Salvador,Apartamento,119,0,3,2,758226
Parque Imperial,Casa,136,324,4,3,763104
Parque dos Príncipes,Casa,102,284,3,2,763298
Vila Branca,Apartamento,94,0,3,2,764483
Jardim América,Apartamento,92,0,3,2,766935
Jardim São José,Casa,161,479,4,2,768823
Cidade Salvador,Casa,150,331,3,3,770258
Vila Branca,Casa,114,238,3,2,771908
Jardim Paraíba,Casa,144,337,4,3,773189
Jardim Califórnia,Casa,125,326,3,3,776663
Parque Imperial,Casa,125,270,3,3,782448
Sunset Garden,Apartamento,84,0,3,2,784728
Centro,Apartamento,81,0,3,2,786202
Jardim América,Apartamento,93,0,3,2,787128
Centro,Casa,108,221,3,2,787665
Parque dos Príncipes,Apartamento,91,0,3,2,787714
Jardim São José,Casa,180,497,4,3,788012
Jardim América,Casa,131,376,4,3,789822
Vila Branca,Casa,123,260,3,2,789880
Parque dos Príncipes,Apartamento,86,0,3,2,790176
Centro,Apartamento,85,0,3,2,791350
Parque Imperial,Casa,134,398,4,2,791541
Vila Branca,Casa,142,282,4,2,792584
Cidade Salvador,Casa,158,389,3,2,800734
Jardim Califórnia,Casa,124,245,4,2,804153
Cidade Salvador,Casa,141,407,3,3,804504
Centro,Casa,98,280,2,1,805168
Vila Branca,Casa,114,347,3,2,808753
Jardim Paraíba,Casa,132,302,3,3,812346
Jardim Califórnia,Casa,152,310,3,3,812458
Jardim Primavera,Casa,156,435,4,3,814576
Jardim Paraíba,Casa,123,305,3,2,815214
Jardim Primavera,Casa,170,365,4,2,824827
Jardim América,Apartamento,101,0,3,2,828200
Centro,Casa,137,370,3,3,829407
Jardim Califórnia,Casa,169,306,4,2,830871
Parque dos Príncipes,Apartamento,116,0,3,2,832485
Jardim Santa Maria,Apartamento,120,0,3,2,836760
Jardim das Oliveiras,Casa,162,307,4,3,837573
Centro,Apartamento,104,0,3,2,837782
Vila Branca,Apartamento,111,0,3,2,840258
Jardim Califórnia,Casa,125,345,3,2,842346
Parque dos Príncipes,Casa,132,344,3,3,843933
Jardim das Oliveiras,Casa,173,495,4,2,844586
Centro,Apartamento,87,0,2,1,847362
Centro,Casa,105,365,3,2,848232
Parque dos Príncipes,Apartamento,113,0,3,2,848788
Parque Imperial,Casa,128,237,3,2,856077
Centro,Casa,149,424,3,3,859595
Jardim São José,Casa,198,521,4,2,865104
Jardim Califórnia,Casa,169,456,3,2,865362
Parque Imperial,Casa,157,308,4,3,868464
Parque dos Príncipes,Apartamento,104,0,3,2,869076
Jardim do Lago,Casa,138,269,3,3,873177
Centro,Casa,127,315,3,3,875646
Parque dos Príncipes,Apartamento,105,0,3,2,877857
Sunset Garden,Apartamento,97,0,3,2,881904
Jardim das Oliveiras,Casa,153,359,4,2,884780
Vila Machado,Casa,174,374,4,3,886746
Parque Imperial,Casa,130,353,3,2,888535
Jardim Paraíba,Casa,189,438,4,2,892761
Vila Branca,Apartamento,109,0,3,2,894552
Sunset Garden,Apartamento,107,0,3,2,911768
Residencial Villa Lobos,Apartamento,92,0,3,2,922916
Parque dos Príncipes,Apartamento,111,0,3,2,928770
Parque dos Príncipes,Apartamento,103,0,3,2,929549
Jardim América,Casa,162,326,4,3,933805
Jardim Califórnia,Casa,132,375,3,3,936329
Jardim Califórnia,Casa,141,271,3,2,942932
Jardim Paraíba,Casa,179,376,4,2,944271
Jardim das Oliveiras,Casa,160,471,3,2,945743
Jardim Santa Maria,Casa,184,502,3,2,945744
Jardim São José,Casa,176,501,4,3,946665
Jardim Santa Maria,Casa,178,394,3,2,947038
Jardim Califórnia,Casa,181,408,4,3,948338
Parque dos Príncipes,Casa,142,351,3,3,948856
Parque dos Príncipes,Casa,149,407,3,2,949006
Vila Branca,Casa,178,467,3,2,952727
Jardim América,Casa,121,250,4,3,953857
Jardim Califórnia,Casa,165,324,4,2,955625
Jardim Santa Maria,Casa,183,536,4,3,967416
Jardim das Oliveiras,Casa,182,503,3,3,967493
Jardim América,Casa,164,330,4,3,971987
Vila Garcia,Casa,179,396,4,3,973660
Centro,Casa,118,357,3,2,978328
Jardim São José,Casa,171,433,4,3,984481
Centro,Casa,156,395,4,3,993073
Centro,Casa,152,438,4,2,1006174
Cidade Salvador,Casa,173,502,3,2,1010490
Parque dos Príncipes,Apartamento,119,0,3,2,1016432
Parque dos Príncipes,Casa,148,325,3,2,1017399
Centro,Casa,138,372,4,2,1031301
Centro,Casa,138,373,4,3,1033002
Vila Branca,Casa,192,351,3,3,1033215
Jardim Califórnia,Casa,171,502,4,2,1039409
Jardim Paraíba,Casa,199,389,3,3,1050080
Parque dos Príncipes,Casa,135,257,3,2,1050730
Sunset Garden,Casa,127,240,3,3,1052508
Vila Branca,Casa,155,319,4,2,1053730
Residencial Terras de São José,Casa,122,310,4,3,1054911
Jardim Califórnia,Casa,192,500,4,3,1062912
Parque dos Príncipes,Casa,155,420,4,2,1068086
Centro,Casa,144,321,3,3,1070172
Jardim América,Casa,164,425,4,2,1070720
Jardim América,Casa,163,442,3,2,1072538
Jardim do Lago,Casa,129,386,3,3,1073924
Jardim do Lago,Apartamento,96,0,3,2,1074739
Jardim América,Casa,153,316,3,2,1081478
Jardim América,Casa,163,470,3,3,1085180
Jardim Paraíba,Casa,174,393,4,3,1089525
Parque Imperial,Casa,189,414,4,3,1093910
Parque Imperial,Casa,171,324,4,3,1097334
Parque Imperial,Casa,197,420,3,2,1097973
Centro,Casa,163,458,4,2,1100727
Parque dos Príncipes,Casa,163,445,4,3,1106558
Parque Imperial,Casa,176,451,3,3,1113618
Vila Branca,Casa,161,347,4,2,1120550
Jardim América,Casa,150,304,4,2,1120687
Vila Branca,Casa,191,403,4,3,1122349
Jardim América,Casa,148,285,3,2,1131652
Jardim do Lago,Casa,169,335,4,3,1131822
Jardim América,Casa,163,474,4,2,1142445
Jardim Califórnia,Casa,192,480,4,3,1150036
Parque dos Príncipes,Casa,171,470,4,3,1151308
Parque dos Príncipes,Casa,142,299,3,2,1167196
Sunset Garden,Casa,155,343,4,3,1169400
Jardim Califórnia,Casa,199,481,4,3,1169839
Sunset Garden,Casa,131,291,3,2,1171659
Centro,Casa,158,355,3,3,1172183
Vila Branca,Casa,154,455,3,2,1172698
Jardim América,Casa,174,380,3,3,1177075
Parque dos Príncipes,Casa,148,330,3,2,1177110
Jardim Califórnia,Casa,198,557,4,3,1186391
Residencial Terras de São José,Casa,140,357,4,3,1189789
Vila Branca,Casa,142,399,3,2,1191656
Parque dos Príncipes,Casa,156,346,3,3,1192128
Parque dos Príncipes,Casa,188,399,4,3,1199581
Parque Imperial,Apartamento,140,0,3,2,1208592
Jardim Paraíba,Casa,188,556,4,3,1209920
Parque Imperial,Casa,180,360,4,3,1217376
Vila Branca,Casa,185,488,3,2,1220687
Parque dos Príncipes,Casa,174,491,3,2,1236454
Parque Imperial,Casa,173,401,4,3,1246504
Jardim América,Casa,171,373,4,3,1250288
Parque Imperial,Casa,215,420,4,3,1265154
Parque dos Príncipes,Casa,196,444,3,2,1268136
Centro,Casa,185,346,4,2,1276899
Centro,Casa,192,565,4,3,1279201
Sunset Garden,Casa,122,321,3,3,1279449
Jardim América,Casa,190,425,3,3,1295637
Centro,Casa,173,380,4,2,1297640
Parque Imperial,Apartamento,164,0,3,2,1300454
Jardim Califórnia,Casa,193,467,4,2,1306508
Parque Imperial,Casa,188,358,4,2,1322342
Centro,Casa,197,373,4,2,1323369
Jardim Califórnia,Casa,182,472,4,3,1326324
Parque Imperial,Casa,189,423,4,3,1327482
Clube de Campo,Casa,137,403,3,2,1329868
Condomínio Portal de Jacareí,Casa,137,337,3,3,1330225
Centro,Casa,164,319,4,2,1336788
Centro,Casa,180,334,4,2,1342628
Jardim América,Casa,194,467,3,3,1344081
Vila Branca,Casa,193,387,4,3,1344513
Parque dos Príncipes,Apartamento,123,0,3,3,1352145
Centro,Casa,172,487,3,2,1365474
Jardim Califórnia,Casa,195,580,3,3,1367355
Jardim América,Apartamento,171,0,4,3,1368213
Centro,Casa,177,460,4,3,1369111
Vila Branca,Casa,177,454,4,3,1372088
Centro,Casa,198,378,4,3,1384689
Parque Imperial,Casa,196,469,3,3,1397995
Residencial Villa Lobos,Casa,127,368,4,3,1399900
Parque dos Príncipes,Casa,197,460,4,3,1402326
Parque dos Príncipes,Casa,196,520,4,3,1404982
Parque dos Príncipes,Casa,195,458,3,3,1408538
Jardim América,Casa,236,394,4,3,1425052
Parque dos Príncipes,Casa,200,455,4,3,1431209
Residencial Terras de São José,Casa,173,470,3,3,1433615
Jardim do Lago,Casa,167,477,4,3,1434208
Condomínio Portal de Jacareí,Casa,177,318,4,3,1446419
Jardim América,Apartamento,211,0,4,4,1472780
Clube de Campo,Casa,185,354,4,2,1481140
Jardim do Lago,Casa,175,444,3,2,1490113
Sunset Garden,Casa,176,352,3,2,1491811
Parque Imperial,Apartamento,207,0,4,3,1495368
Centro,Apartamento,129,0,4,4,1496993
Jardim do Lago,Casa,193,504,3,2,1498126
Parque dos Príncipes,Apartamento,142,0,4,4,1500052
Centro,Casa,186,551,3,3,1500455
Parque Imperial,Apartamento,154,0,3,3,1511109
Centro,Apartamento,186,0,3,2,1511622
Jardim do Lago,Casa,194,372,3,2,1512060
Jardim Califórnia,Casa,209,352,4,3,1513724
Jardim Califórnia,Apartamento,232,0,3,2,1515957
Parque Imperial,Casa,240,380,4,3,1521360
Sunset Garden,Casa,163,302,4,2,1529431
Residencial Villa Lobos,Casa,186,395,4,2,1530423
Residencial Terras de São José,Apartamento,125,0,4,3,1531012
Residencial Villa Lobos,Casa,194,519,4,3,1540466
Parque dos Príncipes,Apartamento,139,0,3,2,1558433
Centro,Apartamento,142,0,3,2,1562766
Clube de Campo,Casa,188,389,4,3,1577521
Clube de Campo,Casa,191,425,3,3,1584556
Jardim Califórnia,Casa,203,442,4,4,1612603
Centro,Casa,188,518,4,3,1614401
Condomínio Portal de Jacareí,Casa,154,358,4,3,1631275
Residencial Terras de São José,Apartamento,169,0,3,3,1649237
Centro,Apartamento,193,0,3,2,1673618
Residencial Terras de São José,Apartamento,132,0,3,3,1692860
Centro,Casa,194,549,3,3,1695117
Centro,Casa,198,424,3,2,1738338
Sunset Garden,Apartamento,124,0,3,2,1748325
Vila Branca,Apartamento,158,0,4,4,1758018
Condomínio Portal de Jacareí,Apartamento,149,0,3,2,1765203
Condomínio Portal de Jacareí,Apartamento,180,0,3,2,1791504
Parque Imperial,Apartamento,245,0,3,2,1863372
Condomínio Portal de Jacareí,Apartamento,135,0,4,3,1871322
Jardim do Lago,Casa,218,347,4,4,1922987
Clube de Campo,Apartamento,158,0,4,4,1962873
Jardim do Lago,Apartamento,205,0,3,2,1983088
Condomínio Portal de Jacareí,Apartamento,181,0,3,2,1995280
Jardim América,Casa,235,495,4,3,2019568
Vila Branca,Casa,216,499,4,3,2075557
Parque Imperial,Casa,345,563,6,5,2085651
Parque dos Príncipes,Casa,221,445,4,3,2086041
Parque dos Príncipes,Apartamento,223,0,4,4,2090792
Residencial Terras de São José,Casa,220,543,5,4,2091687
Residencial Villa Lobos,Casa,232,554,4,3,2115639
Vila Branca,Casa,270,568,6,3,2127093
Jardim do Lago,Casa,215,331,4,3,2136566
Vila Branca,Casa,294,575,6,5,2144573
Jardim América,Casa,266,633,5,3,2164030
Jardim América,Casa,310,668,6,5,2186777
Residencial Terras de São José,Apartamento,232,0,4,4,2197156
Clube de Campo,Casa,225,385,4,3,2269050
Jardim do Lago,Casa,215,536,4,4,2283168
Clube de Campo,Apartamento,195,0,3,3,2319135
Parque dos Príncipes,Casa,253,485,4,3,2320552
Jardim América,Casa,336,580,4,3,2326480
Parque Imperial,Casa,348,676,4,3,2364312
Residencial Terras de São José,Casa,229,497,5,5,2366938
Residencial Villa Lobos,Casa,216,427,4,3,2424438
Vila Branca,Casa,277,442,4,4,2434127
Jardim do Lago,Apartamento,175,0,3,2,2453080
Vila Branca,Casa,323,742,6,4,2470938
Jardim América,Apartamento,238,0,3,3,2479365
Centro,Apartamento,211,0,4,3,2562299
Jardim do Lago,Casa,294,652,6,3,2565523
Vila Branca,Casa,344,772,5,4,2614554
Sunset Garden,Casa,259,624,6,4,2631657
Centro,Casa,259,455,4,3,2643648
Centro,Casa,353,563,6,3,2707413
Condomínio Portal de Jacareí,Casa,332,546,6,3,2733436
Vila Branca,Casa,360,556,5,4,2744575
Jardim América,Casa,285,617,4,4,2751382
Jardim do Lago,Apartamento,219,0,3,3,2755896
Sunset Garden,Apartamento,220,0,4,3,2771208
Jardim do Lago,Casa,301,497,4,3,2786448
Centro,Casa,384,809,6,3,2793343
Condomínio Portal de Jacareí,Casa,256,461,5,3,2832924
Jardim do Lago,Casa,278,528,4,3,2835177
Parque dos Príncipes,Casa,333,584,5,4,2947808
Residencial Terras de São José,Casa,311,601,6,5,2948565
Parque Imperial,Casa,355,686,4,4,3011118
Vila Branca,Casa,329,797,4,4,3037011
Residencial Villa Lobos,Apartamento,214,0,3,3,3052282
Sunset Garden,Casa,271,444,4,4,3066622
Centro,Casa,328,593,4,3,3105113
Sunset Garden,Casa,225,510,4,3,3110049
Centro,Casa,382,697,6,3,3166662
Residencial Terras de São José,Casa,273,570,5,3,3195270
Vila Branca,Casa,363,616,6,5,3208819
Sunset Garden,Casa,232,457,5,3,3277494
Residencial Terras de São José,Casa,299,607,5,4,3309873
Residencial Terras de São José,Casa,295,457,5,4,3322363
Clube de Campo,Casa,255,555,5,5,3329418
Vila Branca,Casa,358,579,5,3,3421230
Residencial Terras de São José,Casa,352,722,4,3,3464405
Sunset Garden,Casa,382,719,5,3,3499671
Sunset Garden,Casa,269,450,4,4,3516877
Residencial Villa Lobos,Casa,309,630,5,4,3608433
Condomínio Portal de Jacareí,Casa,346,687,6,3,3623287
Residencial Villa Lobos,Casa,297,646,4,3,3641381
Condomínio Portal de Jacareí,Casa,373,823,6,5,3654708
Jardim do Lago,Casa,332,777,6,3,3654913
Parque Imperial,Casa,394,932,4,3,3701104
Residencial Villa Lobos,Casa,339,807,5,5,3898608
Condomínio Portal de Jacareí,Casa,363,751,6,4,3911993
Clube de Campo,Casa,328,528,6,3,3968986
Jardim do Lago,Casa,396,890,5,4,4087123
Clube de Campo,Casa,392,597,5,5,4118609
Clube de Campo,Casa,359,686,4,3,4309228
Condomínio Portal de Jacareí,Casa,397,840,5,4,4361713
Residencial Villa Lobos,Casa,388,650,5,3,4436782
Residencial Villa Lobos,Casa,365,711,4,3,4526777
Sunset Garden,Casa,344,769,5,5,4596692
Sunset Garden,Casa,383,880,5,4,4956777
Residencial Villa Lobos,Casa,397,897,4,3,4961900
Jardim do Lago,Casa,387,943,4,3,5000000
